Topic,Growth_Ratio,Recent_Changepoint,Avg_Severity,Risk_Score,Name,Representation,Count
372,0.2777777777777778,False,1.58,0.49722222222222223,372_icing_clouds_cloud_canyon,"['icing', 'clouds', 'cloud', 'canyon', 'ifr', 'vfr', 'layer', 'lower', 'mountain', 'tops']",50
506,0.2777777777777778,False,1.5121951219512195,0.48780487804878053,506_touchdown zone_microburst_goaround_touchdown,"['touchdown zone', 'microburst', 'goaround', 'touchdown', 'pf', 'approach', 'river', 'zone', 'weather', 'winds']",41
4,0.2777777777777778,False,1.5047619047619047,0.4867724867724868,4_tcas_ra_tcas ra_traffic,"['tcas', 'ra', 'tcas ra', 'traffic', 'target', 'climb', 'ta', 'oclock', 'clear conflict', 'ra climb']",105
140,0.32258064516129026,False,1.0,0.4838709677419354,140_climb_airspeed_speed_250,"['climb', 'airspeed', 'speed', '250', 'kts', 'autopilot', '10000 feet', '10000', 'ft', 'feet']",68
438,0.24390243902439024,False,1.9555555555555555,0.4823848238482385,438_tank_leak_fuel_tanks,"['tank', 'leak', 'fuel', 'tanks', 'fuel leak', 'header', 'leaking', 'imbalance', 'wing tanks', 'oil']",45
370,0.39215686274509803,False,0.42,0.4745098039215686,370_dangerous goods_goods_batteries_shipment,"['dangerous goods', 'goods', 'batteries', 'shipment', 'pallet', 'dangerous', 'lithium', 'dg', 'cargo', 'hazmat']",50
711,0.3846153846153846,False,0.4583333333333333,0.47275641025641024,711_archi_jeppesen_charts_fixture,"['archi', 'jeppesen', 'charts', 'fixture', 'speeds', 'chart', 'sling', 'plate', 'fdpro', 'speed']",24
165,0.39215686274509803,False,0.38461538461538464,0.4675716440422323,165_taxiway_signage_taxi_markings,"['taxiway', 'signage', 'taxi', 'markings', 'ramp', 'lines', 'lights', 'lighting', 'hold short', 'diagram']",65
211,0.3846153846153846,False,0.4098360655737705,0.4634300126103405,211_clearance_void_takeoff clearance_departure,"['clearance', 'void', 'takeoff clearance', 'departure', 'void time', 'takeoff', 'cleared takeoff', 'contact departure', 'departure control', 'tower']",61
713,0.2777777777777778,False,1.3333333333333333,0.46296296296296297,713_radio_manned aircraft_radio calls_mic,"['radio', 'manned aircraft', 'radio calls', 'mic', 'manned', 'ctaf', 'calls', 'com', 'hot mic', 'hear tower']",24
479,0.3846153846153846,False,0.3953488372093023,0.46064400715563497,479_goods_dangerous goods_ramp_dangerous,"['goods', 'dangerous goods', 'ramp', 'dangerous', 'carts', 'cargo', 'pit', 'employee', 'zone', 'ramp personnel']",43
240,0.2777777777777778,False,1.2586206896551724,0.45258620689655177,240_vnav_descent_descend_arrival,"['vnav', 'descent', 'descend', 'arrival', 'speed', 'path', 'terrain', 'high', '11000', 'rnav']",58
321,0.3846153846153846,False,0.34615384615384615,0.4511834319526627,321_weight_rest_weights_weight balance,"['weight', 'rest', 'weights', 'weight balance', 'load', 'balance', 'load planning', 'hours', 'duty', 'bags']",52
153,0.32258064516129026,False,0.7727272727272727,0.4472140762463342,153_sector_separation_fl350_dside,"['sector', 'separation', 'fl350', 'dside', 'crj2', 'fl300', 'aircraft aircraft', 'controller', 'loss separation', 'gander']",66
618,0.2777777777777778,False,1.2121212121212122,0.4461279461279461,618_vnav_alt_vnav mode_mcp,"['vnav', 'alt', 'vnav mode', 'mcp', 'ft msl', 'fgc', 'msl', 'ft', 'mode', 'vector altitude']",33
137,0.32258064516129026,False,0.7647058823529411,0.445920303605313,137_ogg_pae_sector_ogg tower,"['ogg', 'pae', 'sector', 'ogg tower', 'rside', 'coordination', 'airspace', 'loa', 'separation', 'controller']",68
229,0.3571428571428571,False,0.4576271186440678,0.43886198547215494,229_student_medical_certificate_training,"['student', 'medical', 'certificate', 'training', 'currency', 'requalification', 'cfi', 'month', 'ipad', 'tsa']",59
318,0.2777777777777778,False,1.1538461538461537,0.43803418803418803,318_ice_deice_deicing_icing,"['ice', 'deice', 'deicing', 'icing', 'snow', 'fluid', 'icing conditions', 'deiced', 'wing', 'type']",52
312,0.32258064516129026,False,0.7115384615384616,0.4373449131513647,312_avl_apch_runway_xy,"['avl', 'apch', 'runway', 'xy', 'rvr', 'runway xy', 'xxr', 'closed', 'tower', 'runway redacted']",52
589,0.24390243902439024,False,1.542857142857143,0.4320557491289198,589_oil_bottle_bottles_quarts,"['oil', 'bottle', 'bottles', 'quarts', 'engine bottle', 'consumption', 'oxygen', 'oil consumption', 'alteration', 'leaking']",35
180,0.32786885245901637,False,0.625,0.430327868852459,180_taxiway_taxi_runway_hold short,"['taxiway', 'taxi', 'runway', 'hold short', 'ctaf', 'short', 'taxi runway', 'short runway', 'runway 20', 'ground controller']",64
271,0.24390243902439024,False,1.4285714285714286,0.4181184668989547,271_traffic_tcas_cherokee_traffic alert,"['traffic', 'tcas', 'cherokee', 'traffic alert', 'vfr', 'ra', 'sight', 'tower', 'commander', 'conflict']",56
83,0.32786885245901637,False,0.5263157894736842,0.41415012942191537,83_scheduling_duty_hotel_trip,"['scheduling', 'duty', 'hotel', 'trip', 'security', 'boarding', 'crew', 'dispatcher', 'agent', 'crew scheduling']",76
476,0.21739130434782608,False,1.7906976744186047,0.4120323559150657,476_student_runway_king air_king,"['student', 'runway', 'king air', 'king', 'be33', 'grass', 'xl', 'ctaf', 'takeoff', 'fuel selectors']",43
331,0.17857142857142855,False,2.5686274509803924,0.4079131652661064,331_throttle_rpm_power_engine,"['throttle', 'rpm', 'power', 'engine', 'engine power', 'student', 'tank', 'mixture', 'roughness', 'field']",51
248,0.24390243902439024,False,1.3333333333333333,0.40650406504065034,248_door_tug_bar_tow bar,"['door', 'tug', 'bar', 'tow bar', 'tug driver', 'pushback', 'agent', 'driver', 'tow', 'provisioning']",57
71,0.19607843137254902,False,2.090909090909091,0.40106951871657753,71_autopilot_ils_capture_mode,"['autopilot', 'ils', 'capture', 'mode', 'ra', 'gs', 'ta', 'glideslope', 'imc', 'intercept']",77
207,0.17857142857142855,False,2.4098360655737703,0.39373536299765804,207_hyd_hydraulic_gear_extension,"['hyd', 'hydraulic', 'gear', 'extension', 'sys', 'gear extension', 'qrh', 'landing gear', 'pump', 'ovht']",61
217,0.2777777777777778,False,0.8166666666666667,0.39120370370370366,217_airport vehicle_ctaf_vehicle_radio,"['airport vehicle', 'ctaf', 'vehicle', 'radio', 'taxi', 'taxiing', 'ground', 'taxiway', 'unicom', 'baron']",60
488,0.24390243902439024,False,1.1666666666666667,0.38617886178861793,488_shine_crossing_crossing altitude_climb gradient,"['shine', 'crossing', 'crossing altitude', 'climb gradient', 'crossing restriction', 'gradient', 'restriction', 'feet', 'altitude', 'rlg']",42
224,0.19607843137254902,False,1.9333333333333333,0.38562091503267976,224_steering_nose_nose wheel_wheel,"['steering', 'nose', 'nose wheel', 'wheel', 'nose gear', 'wheel steering', 'pin', 'tow', 'tow bar', 'gear']",60
634,0.32258064516129026,False,0.375,0.3830645161290322,634_strip_ash_missing_customs,"['strip', 'ash', 'missing', 'customs', 'safety zone', 'volcanic', 'volcanic ash', 'fod', 'tested positive', 'radioactive']",32
3,0.2777777777777778,False,0.75,0.3819444444444445,3_ils_approach_localizer_intercept,"['ils', 'approach', 'localizer', 'intercept', 'rnp', 'dme', 'cleared approach', 'rnav', '28r', 'course']",112
45,0.2777777777777778,False,0.7469879518072289,0.3815261044176707,45_hold short_short_hold_short runway,"['hold short', 'short', 'hold', 'short runway', 'runway', 'taxiway', 'cross runway', 'short line', 'clear runway', 'runway aircraft']",83
580,0.24390243902439024,False,1.1111111111111112,0.3794037940379404,580_zzz1_redacted_tfr_pic,"['zzz1', 'redacted', 'tfr', 'pic', 'operations control', 'air quality', 'zzz3', 'zzz1 center', 'med', 'icing']",36
127,0.20833333333333331,False,1.608695652173913,0.3759057971014492,127_autopilot_airspeed_pitch_ap,"['autopilot', 'airspeed', 'pitch', 'ap', 'trim', 'zzzzz', 'climb', 'zzz1', 'altitude', 'descent']",69
57,0.303030303030303,False,0.45,0.37121212121212116,57_taxi_taxiway_ramp_ground,"['taxi', 'taxiway', 'ramp', 'ground', 'taxi instructions', 'ground control', 'instructions', 'taxiing', 'hold short', 'taxi clearance']",80
448,0.26315789473684204,False,0.8,0.3684210526315788,448_covid19_tested positive_tested_exposed,"['covid19', 'tested positive', 'tested', 'exposed', 'exposure', 'positive covid19', 'positive', 'medical', 'medical issue', 'flm']",45
342,0.2777777777777778,False,0.6470588235294118,0.36764705882352944,342_rnav_ils_approach_26l,"['rnav', 'ils', 'approach', '26l', 'rnav visual', '35l', 'transition', 'las', 'visual', 'runway 26l']",51
20,0.21739130434782608,False,1.2967032967032968,0.35833731485905396,20_airspace_denver_sector_aircraft aircraft,"['airspace', 'denver', 'sector', 'aircraft aircraft', 'aircraft', 'separation', 'controller reported', 'traffic', 'radar', 'controller']",91
58,0.17857142857142855,False,1.95,0.3526785714285714,58_adc_airspeed_ias_unreliable,"['adc', 'airspeed', 'ias', 'unreliable', 'pfd', 'air data', 'yaw', 'rvsm', 'standby', 'pitot']",80
522,0.2777777777777778,False,0.525,0.3506944444444445,522_frequency_tower frequency_ground controller_tower,"['frequency', 'tower frequency', 'ground controller', 'tower', 'ground', 'ground control', 'monitor', 'local', 'radio', 'transmission']",40
168,0.23255813953488372,False,0.9692307692307692,0.34525939177101966,168_zzzzz_zzzzz1_lnav_pf,"['zzzzz', 'zzzzz1', 'lnav', 'pf', 'zzzzz2', 'mode', 'deviation', 'course', 'zzz1', 'autopilot']",65
90,0.21739130434782608,False,1.1756756756756757,0.3451821386603995,90_mel_maintenance control_maintenance_deferral,"['mel', 'maintenance control', 'maintenance', 'deferral', 'ad', 'mechanic', 'etops', 'mechanics', 'cdl', 'book']",74
260,0.21978021978021975,False,1.125,0.34340659340659335,260_tug_stop_ramp_taxiing,"['tug', 'stop', 'ramp', 'taxiing', 'vehicle', 'push', 'gate', 'truck', 'driver', 'stopped']",56
50,0.19607843137254902,False,1.4878048780487805,0.34194165471066473,50_tire_maintenance_brake_technician,"['tire', 'maintenance', 'brake', 'technician', 'parts', 'actuator', 'mechanic', 'mlg', 'spring', 'mechanics']",82
150,0.19607843137254902,False,1.4242424242424243,0.33571004159239454,150_vfr_sav_radar_target,"['vfr', 'sav', 'radar', 'target', 'ra', 'class', 'vfr traffic', 'unidentified', 'vfr aircraft', 'airspace']",66
266,0.24390243902439024,False,0.7142857142857143,0.3310104529616725,266_gate_fod_ramp_towing,"['gate', 'fod', 'ramp', 'towing', 'truck', 'bwi', 'gap', 'loader', 'cart', 'gate redacted']",56
43,0.24390243902439024,False,0.6867469879518072,0.3276520717014399,43_sleep_fatigue_hours_day,"['sleep', 'fatigue', 'hours', 'day', 'duty', 'awake', 'rest', 'fatigued', 'hotel', 'scheduling']",83
164,0.21739130434782608,False,0.9846153846153847,0.32441471571906355,164_checklist_takeoff checklist_taxi checklist_taxi,"['checklist', 'takeoff checklist', 'taxi checklist', 'taxi', 'takeoff', 'flow', 'pushback', 'officer', 'switches', 'push']",65
163,0.21739130434782608,False,0.9230769230769231,0.3177257525083612,163_gso_ifr_airspace_vfr,"['gso', 'ifr', 'airspace', 'vfr', 'rdu', 'radar', 'code', 'moa', 'military', 'controller']",65
386,0.19607843137254902,False,1.2244897959183674,0.3161264505802321,386_slide_covers_mel_hardware,"['slide', 'covers', 'mel', 'hardware', 'door', 'emergency equipment', 'mels', 'maintenance', 'pitot', 'mechanic']",49
49,0.19607843137254902,False,0.9146341463414634,0.2857484457197513,49_sector_airspace_handoff_dside,"['sector', 'airspace', 'handoff', 'dside', 'controller', 'conflict', 'coordination', 'adjacent', 'controllers', 'radar']",82
79,0.1515151515151515,False,1.6623376623376624,0.2774498229043683,79_drone_object_uav_drones,"['drone', 'object', 'uav', 'drones', 'color', 'size', 'bird', 'balloon', 'small', 'black']",77
108,0.13157894736842102,False,2.1666666666666665,0.27412280701754377,108_wake_wake turbulence_turbulence_autopilot,"['wake', 'wake turbulence', 'turbulence', 'autopilot', 'encounter', 'rudder', 'trail', 'uncommanded', 'encountering wake', 'encountered']",72
190,0.19607843137254902,False,0.7301587301587301,0.2676626206037971,190_vnav_arrival_zzzzz_zzzzz1,"['vnav', 'arrival', 'zzzzz', 'zzzzz1', 'gibbz', 'star', 'descend', 'rnav', 'restriction', 'crossing']",63
117,0.21739130434782608,False,0.35714285714285715,0.2562111801242236,117_sector_sectors_dside_staffing,"['sector', 'sectors', 'dside', 'staffing', 'combined', 'split', 'volume', 'tmu', 'supervisor', 'cic']",70
247,0.16393442622950818,False,0.9473684210526315,0.2415875754961173,247_technician_maintenance_engineering_cards,"['technician', 'maintenance', 'engineering', 'cards', 'manual', 'bow', 'card', 'maintenance manual', 'amm', 'ots']",57
34,0.12345679012345677,False,1.7790697674418605,0.2332759115704852,34_runway excursion_excursion_deer_control landing,"['runway excursion', 'excursion', 'deer', 'control landing', 'excursion landing', 'directional control', 'struck', 'damage', 'directional', 'ground looped']",86
51,0.19607843137254902,False,0.2804878048780488,0.2235772357723577,51_taxiway_spot_taxi_ramp,"['taxiway', 'spot', 'taxi', 'ramp', 'rb', 'signage', 'hold short', 'hold', 'taxiing', 'alpha']",82
46,0.10989010989010987,False,1.7349397590361446,0.20521647027671122,46_drone_helicopter_uas_near,"['drone', 'helicopter', 'uas', 'near', 'evasive', 'evasive action', 'nmac', 'spotted', 'collision', 'near miss']",83
489,0.17857142857142855,False,0.23809523809523808,0.1998299319727891,489_31l_rvr_threshold_hold short,"['31l', 'rvr', 'threshold', 'hold short', 'hold', 'displaced', 'displaced threshold', 'diagram', 'short line', '31r']",42
303,0.1408450704225352,False,0.6415094339622641,0.18602179112410308,303_hazardous_substance_goods_container,"['hazardous', 'substance', 'goods', 'container', 'flammable', 'dangerous goods', 'hazmat', 'disinfectant', 'spill', 'cargo']",53
422,0.1515151515151515,False,0.41304347826086957,0.1828063241106719,422_interphone_social_777_mask,"['interphone', 'social', '777', 'mask', 'social distancing', 'distancing', 'attendant reported', 'airplane mode', 'leo', 'jumpseat']",46
323,0.1408450704225352,False,0.5384615384615384,0.17876489707475618,323_registration_date_airworthiness_certificate,"['registration', 'date', 'airworthiness', 'certificate', 'serviceable', 'life', 'expiration', 'records', 'expired', 'tag']",52
63,0.1408450704225352,False,0.5063291139240507,0.17650205027634158,63_altitude_descend_climb_clearance,"['altitude', 'descend', 'climb', 'clearance', 'arrival', 'star', 'restriction', 'altitude deviation', 'zzzzz', 'atc']",79
326,0.10989010989010987,False,1.0980392156862746,0.17022193492781726,326_zzz1_airspace_redacted_zzz2,"['zzz1', 'airspace', 'redacted', 'zzz2', 'flight plan', 'duty manager', 'zzz3', 'plan', 'route', 'zzzzz']",51
363,0.10989010989010987,False,0.56,0.14065934065934063,363_zzzzz_zzzzz1_zzzzz2_filed,"['zzzzz', 'zzzzz1', 'zzzzz2', 'filed', 'route', 'zzzzz3', 'zzzz1', 'routing', 'fmc', 'fms']",50
209,0.0,False,0.7049180327868853,0.0,209_fl360_air carrier_fl220_carrier,"['fl360', 'air carrier', 'fl220', 'carrier', 'clearance', 'fl290', 'restriction', 'altitude', 'fl240', 'issued']",61
208,0.0,False,0.7377049180327869,0.0,208_developmental_orleans_new orleans_airspace,"['developmental', 'orleans', 'new orleans', 'airspace', 'dal', 'ind', 'rwy 22', 'separation', 'radar', 'san']",61
761,0.0,False,1.3846153846153846,0.0,761_asos_lighting_runway closure_pilot controlled,"['asos', 'lighting', 'runway closure', 'pilot controlled', 'radio', 'student', 'stabilator', 'controlled lighting', 'forward pressure', 'lights']",13
718,0.0,False,2.4347826086956523,0.0,718_power_engine power_engine_rpm,"['power', 'engine power', 'engine', 'rpm', 'loss engine', 'loss power', 'loss', 'vibration', 'mixture', 'power loss']",23
720,0.0,False,1.826086956521739,0.0,720_rvr_leading edge_birds_uav,"['rvr', 'leading edge', 'birds', 'uav', 'shoot approach', 'transit light', 'als', 'glider', 'monoxide', 'carbon monoxide']",23
719,0.0,False,1.8695652173913044,0.0,719_minimum fuel_divert_fuel_alternate,"['minimum fuel', 'divert', 'fuel', 'alternate', 'ewr', 'iad', 'reroute', 'emergency fuel', 'bingo', 'efc']",23
745,0.0,False,2.0,0.0,745_pressurization_clsd_door seal_cabin,"['pressurization', 'clsd', 'door seal', 'cabin', 'js', 'seal', 'pack', 'door', 'cabin altitude', 'cabin pressure']",19
744,0.0,False,1.105263157894737,0.0,744_b737_lucky_wing_b737 crew,"['b737', 'lucky', 'wing', 'b737 crew', 'jetway', 'rested', 'taxiing', 'parked', 'b737s', 'truck']",19
743,0.0,False,1.0526315789473684,0.0,743_visual separation_separation_visual_separation applied,"['visual separation', 'separation', 'visual', 'separation applied', 'separation aircraft', 'applied visual', 'practice area', 'crj2', 'mooney', 'provide visual']",19
741,0.0,False,1.4,0.0,741_restaurant_33r_large aircraft_33l,"['restaurant', '33r', 'large aircraft', '33l', 'runway 33r', 'rolling motion', 'threshold', '28l', 'pull pull', 'powered']",20
740,0.0,False,1.45,0.0,740_braking_brake_tires_nose,"['braking', 'brake', 'tires', 'nose', 'brakes', 'parking brake', 'nose wheel', 'brake lever', 'traction', 'heel']",20
737,0.0,False,1.15,0.0,737_lightning_ramp closed_jetway_baggage cart,"['lightning', 'ramp closed', 'jetway', 'baggage cart', 'ramp', 'storm', 'cart', 'brake set', 'hail', 'fuselage']",20
736,0.0,False,0.7619047619047619,0.0,736_vapors_pits_exhaust_venting,"['vapors', 'pits', 'exhaust', 'venting', 'fumes', 'sampling', 'baggage', 'local safety', 'employees', 'vehicles']",21
29,0.0,False,0.9090909090909091,0.0,29_passenger_attendant_flight attendant_seat,"['passenger', 'attendant', 'flight attendant', 'seat', 'exit row', 'row', 'aisle', 'galley', 'exit', 'cart']",88
760,0.0,False,1.1538461538461537,0.0,760_tow_driver_pushback_partner,"['tow', 'driver', 'pushback', 'partner', 'tractor', 'island', 'supertug', 'forward thrust', 'tug', 'tow bar']",13
759,0.0,False,2.5714285714285716,0.0,759_hydraulic_brake_gear_hydraulic pressure,"['hydraulic', 'brake', 'gear', 'hydraulic pressure', 'inboard brake', 'landing gear', 'emergency braking', 'runway towed', 'loss hydraulic', 'brakes']",14
756,0.0,False,1.3333333333333333,0.0,756_balloons_received windshear_windshear warning_windshear,"['balloons', 'received windshear', 'windshear warning', 'windshear', 'bos', 'turbulence', 'wake', 'oceanic airspace', 'nexrad', 'satellite airport']",15
755,0.0,False,0.3125,0.0,755_safety zone_markings_zone_cart,"['safety zone', 'markings', 'zone', 'cart', 'gates', 'safety', 'tpa', 'mpto', 't6', 'marked']",16
754,0.0,False,0.75,0.0,754_fnchr_ric_250_potential errors,"['fnchr', 'ric', '250', 'potential errors', '250 knots', 'digital', 'sic', 'pdc', 'vnav', 'speed']",16
441,0.0,False,0.8444444444444444,0.0,441_ramp_push_truck_gate,"['ramp', 'push', 'truck', 'gate', 'pushback', 'papa', 'city', 'ground', 'parking', 'ops']",45
439,0.0,False,1.2222222222222223,0.0,439_tape_repair_speed tape_screws,"['tape', 'repair', 'speed tape', 'screws', 'blades', 'missing', 'inspection', 'installed', 'blade', 'stabilizer']",45
538,0.0,False,2.41025641025641,0.0,538_fuel_tank_lbs_gallons,"['fuel', 'tank', 'lbs', 'gallons', 'minimum fuel', 'fuel burn', 'burn', 'oil', 'tanks', 'fuel tank']",39
537,0.0,False,0.28205128205128205,0.0,537_weights_rvsm_nav database_database,"['weights', 'rvsm', 'nav database', 'database', 'specs', 'sheet', 'ops specs', 'zfw', 'upload', 'date']",39
533,0.0,False,1.6923076923076923,0.0,533_oxygen_mask_oxygen mask_o2,"['oxygen', 'mask', 'oxygen mask', 'o2', 'crew oxygen', 'bottle', 'hose', 'masks', 'oxygen bottles', 'bottles']",39
417,0.0,False,2.5106382978723403,0.0,417_engine_restart_engine failure_right engine,"['engine', 'restart', 'engine failure', 'right engine', 'left engine', 'failure', 'power', 'tank', 'engine failed', 'magneto']",47
413,0.0,False,1.6595744680851063,0.0,413_apu_idg_lights_master,"['apu', 'idg', 'lights', 'master', 'light', 'moc', 'test', 'aoa', 'apu oil', 'panel']",47
412,0.0,False,0.3191489361702128,0.0,412_pdc_transition_sid_fms,"['pdc', 'transition', 'sid', 'fms', 'route', 'filed', 'routing', 'waypoints', 'flight plan', 'fmc']",47
410,0.0,False,0.2127659574468085,0.0,410_routing_zmp_direct_flight plan,"['routing', 'zmp', 'direct', 'flight plan', 'filed', 'route', 'dct', 'plan', 'fixes', 'smo']",47
767,0.0,False,2.25,0.0,767_pressurization_loss pressurization_cabin_cabin pressure,"['pressurization', 'loss pressurization', 'cabin', 'cabin pressure', 'airport normal', 'manual control', 'rundown', 'lost pressurization', 'followed qrh', 'cabin altitude']",8
766,0.0,False,2.090909090909091,0.0,766_hypoxia_canopy_burner_oxygen,"['hypoxia', 'canopy', 'burner', 'oxygen', 'cabin', 'carbon monoxide', 'monoxide', 'regulator', 'carbon', 'heart rate']",11
772,0.0,False,1.5,0.0,772_tracking_reinspection_repetitive_leak,"['tracking', 'reinspection', 'repetitive', 'leak', 'specifications', 'valves', 'spar', 'maintenance tracking', 'valve', 'inboard']",4
5,0.0,False,0.6372549019607843,0.0,5_restriction_vnav_arrival_descend,"['restriction', 'vnav', 'arrival', 'descend', 'speed', 'descent', 'restrictions', 'profile', 'rnav', '280']",102
216,0.0,False,1.0,0.0,216_cleared takeoff_takeoff_abort_takeoff clearance,"['cleared takeoff', 'takeoff', 'abort', 'takeoff clearance', 'rejected', 'rejected takeoff', 'line wait', 'takeoff runway', 'tower', 'clearance']",60
215,0.0,False,2.2295081967213113,0.0,215_flames_engine_number engine_left engine,"['flames', 'engine', 'number engine', 'left engine', 'shut', 'tailpipe', 'smoke', 'right engine', 'coming engine', 'coming']",61
521,0.0,False,0.65,0.0,521_drllr_descend_arrival_oceanic,"['drllr', 'descend', 'arrival', 'oceanic', 'fl240', 'arrivals', '113', 'cleared descend', 'oceanic clearance', 'crossing']",40
525,0.0,False,0.775,0.0,525_potomac_approaches_ils_approach,"['potomac', 'approaches', 'ils', 'approach', 'fdk', 'localizer', 'mva', 'visual', 'missed approach', 'instrument']",40
527,0.0,False,0.9743589743589743,0.0,527_deice_deicing_dispatch_icing,"['deice', 'deicing', 'dispatch', 'icing', 'ice', 'icing conditions', 'deiced', 'antiice', 'antiiced', 'called dispatch']",39
401,0.0,False,0.7291666666666666,0.0,401_restriction_crossing restriction_rnav_restrictions,"['restriction', 'crossing restriction', 'rnav', 'restrictions', 'crossing', 'vnav', 'fmc', 'fms', 'waypoint', 'star']",48
374,0.0,False,2.82,0.0,374_low altitude_minimum_minimum vectoring_vectoring altitude,"['low altitude', 'minimum', 'minimum vectoring', 'vectoring altitude', 'altitude alert', 'vectoring', 'altitude', 'low', 'alert', 'mva']",50
519,0.0,False,1.6,0.0,519_severe_severe turbulence_turbulence_weather,"['severe', 'severe turbulence', 'turbulence', 'weather', 'storm', 'thunderstorm', 'lightning', 'thunderstorms', 'moderate', 'radar']",40
144,0.0,False,0.47761194029850745,0.0,144_ifr_laf_vora_clearance,"['ifr', 'laf', 'vora', 'clearance', 'separation', 'pa24', 'hudson', 'jnu', 'ifr clearance', 'skyline']",67
518,0.0,False,2.475,0.0,518_smoke_odor_smell_burning,"['smoke', 'odor', 'smell', 'burning', 'cabin', 'smoke cabin', 'departure airport', 'electrical', 'fumes', 'burning smell']",40
385,0.0,False,1.3673469387755102,0.0,385_lbs_weight_fuel_payload,"['lbs', 'weight', 'fuel', 'payload', 'weights', 'pounds', 'burn', 'takeoff weight', 'takeoff performance', 'lbs fuel']",49
384,0.0,False,1.8775510204081634,0.0,384_thrust_trim_epr_torque,"['thrust', 'trim', 'epr', 'torque', 'engine', 'stab trim', 'levers', 'throttle', 'stab', 'autothrottles']",49
154,0.0,False,1.196969696969697,0.0,154_door_fa_passenger_flight attendant,"['door', 'fa', 'passenger', 'flight attendant', 'attendant', 'seat', 'agent', 'passengers', 'boarding', 'security']",66
87,0.0,False,1.08,0.0,87_localizer_course_intercept_ils,"['localizer', 'course', 'intercept', 'ils', 'autopilot', 'loc', 'fix', 'mode', 'heading', 'nav']",75
82,0.0,False,0.4605263157894737,0.0,82_fatigue_reserve_shift_dispatchers,"['fatigue', 'reserve', 'shift', 'dispatchers', 'staffing', 'day', 'hours', 'fatigued', 'flights', 'duty']",76
398,0.0,False,1.6041666666666667,0.0,398_fuel_alternate_minimum fuel_min fuel,"['fuel', 'alternate', 'minimum fuel', 'min fuel', 'dispatch', 'alternates', 'redispatch', 'etp', 'lbs', 'fuel emergency']",48
392,0.0,False,1.9591836734693877,0.0,392_wind_crosswind_gust_winds,"['wind', 'crosswind', 'gust', 'winds', 'gusting', 'gusty', 'crosswind landing', 'hard landing', 'damage', 'wheel']",49
376,0.0,False,0.6938775510204082,0.0,376_international_fo_lca_trip,"['international', 'fo', 'lca', 'trip', 'training', 'sic', 'airman', 'trim', 'seat', 'check airman']",49
364,0.0,False,1.24,0.0,364_altitude_clearance_climb_ra,"['altitude', 'clearance', 'climb', 'ra', 'fl450', 'minimum ifr', 'trainee', 'sid', 'read', 'mia']",50
360,0.0,False,1.16,0.0,360_inspection_maintenance_log_mechanic,"['inspection', 'maintenance', 'log', 'mechanic', 'annual', 'airworthiness', 'signed', 'shop', 'maintenance control', 'logbooks']",50
358,0.0,False,0.6,0.0,358_depressurization_trk_terrain_dme,"['depressurization', 'trk', 'terrain', 'dme', '28l', 'rime', 'ils', 'weather', 'planning', 'atis']",50
355,0.0,False,1.42,0.0,355_electrical_backup_radio_electrical power,"['electrical', 'backup', 'radio', 'electrical power', 'breaker', 'radios', 'battery', 'alternator', 'switch', 'generator']",50
354,0.0,False,1.32,0.0,354_pattern_traffic pattern_glider_ctaf,"['pattern', 'traffic pattern', 'glider', 'ctaf', 'radio', 'tow pilot', 'biplane', 'opposite', 'announced', 'tow']",50
174,0.0,False,1.265625,0.0,174_thunderstorms_weather_ry_turbulence,"['thunderstorms', 'weather', 'ry', 'turbulence', 'moderate', 'severe', 'south', 'rfd', 'north', 'windshear']",64
558,0.0,False,1.3243243243243243,0.0,558_wake_wake turbulence_turbulence_trail,"['wake', 'wake turbulence', 'turbulence', 'trail', 'encountering wake', 'encountered wake', 'reported encountering', 'remnant', 'encountering', 'turbulence trail']",37
556,0.0,False,0.05405405405405406,0.0,556_agents_boarding_distancing_galley cart,"['agents', 'boarding', 'distancing', 'galley cart', 'social', 'wheelchairs', 'social distancing', 'armed', 'person', 'head set']",37
553,0.0,False,0.43243243243243246,0.0,553_ice_dry ice_dry_deice,"['ice', 'dry ice', 'dry', 'deice', 'frost', 'deicing', 'deiced', 'deicer', 'fluid', 'wings']",37
546,0.0,False,1.894736842105263,0.0,546_fuel_dal_dfw_weather,"['fuel', 'dal', 'dfw', 'weather', 'okc', 'alternate', 'runway 13l', 'pbi', '13l', 'lbs']",38
545,0.0,False,1.3157894736842106,0.0,545_mount_holder_ipad_ram,"['mount', 'holder', 'ipad', 'ram', 'belt', 'tiller', 'cable', 'clamp', 'canopy', 'permanent']",38
92,0.0,False,0.6351351351351351,0.0,92_passenger_child_mask_agent,"['passenger', 'child', 'mask', 'agent', 'seat', 'fa', 'boarding', 'customer', 'policy', 'attendant']",74
166,0.0,False,0.5846153846153846,0.0,166_restriction_sid_crossing_crossing restriction,"['restriction', 'sid', 'crossing', 'crossing restriction', '5000', '5000 ft', 'climb', 'altitude', '8000', 'arrival']",65
80,0.0,False,1.3157894736842106,0.0,80_door_slide_girt_girt bar,"['door', 'slide', 'girt', 'girt bar', 'installed', 'panel', 'arming', 'mechanism', 'tray', 'technician']",76
366,0.0,False,0.66,0.0,366_runway_markings_lights_grass,"['runway', 'markings', 'lights', 'grass', 'runway 31', 'end runway', 'end', '31', 'cub', 'short runway']",50
